[Node 1] 2025/12/09 02:23:25.366095 Node 1: initializing at localhost:8001 with 9 peers
[Node 1] 2025/12/09 02:23:25.603930 [Database] client 32 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:25.611007 [Database] client 33 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:25.617941 [Database] client 34 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:25.624871 [Database] client 35 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:25.631886 [Database] client 36 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:25.638900 [Database] client 37 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:25.645914 [Database] client 38 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:25.652977 [Database] client 39 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:25.659898 [Database] client 40 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:25.667891 [Database] client 41 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:25.674910 [Database] client 42 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:25.682013 [Database] client 43 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:25.688955 [Database] client 44 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:25.695898 [Database] client 45 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:25.702913 [Database] client 46 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:25.709963 [Database] client 47 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:25.716981 [Database] client 48 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:25.723978 [Database] client 49 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:25.730991 [Database] client 50 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:25.737965 [Database] client 51 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:25.745020 [Database] client 52 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:25.751966 [Database] client 53 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:25.758985 [Database] client 54 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:25.766059 [Database] client 55 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:25.772906 [Database] client 56 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:25.779925 [Database] client 57 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:25.786909 [Database] client 58 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:25.793892 [Database] client 59 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:25.801881 [Database] client 60 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:25.808951 [Database] client 61 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:25.815911 [Database] client 62 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:25.822981 [Database] client 63 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:25.830035 [Database] client 64 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:25.836969 [Database] client 65 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:25.843956 [Database] client 66 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:25.850936 [Database] client 67 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:25.857969 [Database] client 68 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:25.864924 [Database] client 69 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:25.871921 [Database] client 70 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:25.878978 [Database] client 71 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:25.885931 [Database] client 72 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:25.892953 [Database] client 73 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:25.899940 [Database] client 74 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:25.907012 [Database] client 75 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:25.913925 [Database] client 76 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:25.920935 [Database] client 77 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:25.927946 [Database] client 78 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:25.934982 [Database] client 79 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:25.941993 [Database] client 80 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:25.948979 [Database] client 81 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:25.955978 [Database] client 82 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:25.962956 [Database] client 83 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:25.970975 [Database] client 84 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:25.977089 [Database] client 85 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:25.985008 [Database] client 86 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:25.993005 [Database] client 87 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.000365 [Database] client 88 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.006962 [Database] client 89 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.014024 [Database] client 90 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.020982 [Database] client 91 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.027937 [Database] client 92 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.034933 [Database] client 93 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.041958 [Database] client 94 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.049015 [Database] client 95 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.055998 [Database] client 96 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.063149 [Database] client 97 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.069990 [Database] client 98 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.076925 [Database] client 99 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.083921 [Database] client 100 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.090891 [Database] client 101 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.097977 [Database] client 102 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.105019 [Database] client 103 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.111889 [Database] client 104 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.118922 [Database] client 105 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.125984 [Database] client 106 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.133009 [Database] client 107 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.138956 [Database] client 108 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.145970 [Database] client 109 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.152943 [Database] client 110 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.159891 [Database] client 111 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.166917 [Database] client 112 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.173895 [Database] client 113 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.180937 [Database] client 114 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.187945 [Database] client 115 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.194986 [Database] client 116 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.201909 [Database] client 117 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.208906 [Database] client 118 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.215902 [Database] client 119 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.223026 [Database] client 120 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.229931 [Database] client 121 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.236992 [Database] client 122 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.243940 [Database] client 123 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.251001 [Database] client 124 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.257997 [Database] client 125 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.265002 [Database] client 126 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.271923 [Database] client 127 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.278965 [Database] client 128 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.286007 [Database] client 129 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.292938 [Database] client 130 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.299931 [Database] client 131 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.306955 [Database] client 132 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.313986 [Database] client 133 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.321022 [Database] client 134 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.327960 [Database] client 135 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.334951 [Database] client 136 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.341993 [Database] client 137 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.348984 [Database] client 138 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.355999 [Database] client 139 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.363020 [Database] client 140 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.369963 [Database] client 141 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.377015 [Database] client 142 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.384091 [Database] client 143 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.391007 [Database] client 144 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.397993 [Database] client 145 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.404957 [Database] client 146 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.412003 [Database] client 147 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.419013 [Database] client 148 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.426103 [Database] client 149 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.432996 [Database] client 150 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.439973 [Database] client 151 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.447122 [Database] client 152 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.455005 [Database] client 153 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.462011 [Database] client 154 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.468966 [Database] client 155 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.475934 [Database] client 156 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.483017 [Database] client 157 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.492931 [Database] client 158 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.503912 [Database] client 159 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.511885 [Database] client 160 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.521975 [Database] client 161 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.529997 [Database] client 162 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.537885 [Database] client 163 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.545947 [Database] client 164 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.553908 [Database] client 165 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.560016 [Database] client 166 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.567900 [Database] client 167 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.574925 [Database] client 168 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.582879 [Database] client 169 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.590889 [Database] client 170 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.597989 [Database] client 171 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.605922 [Database] client 172 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.612917 [Database] client 173 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.619890 [Database] client 174 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.626876 [Database] client 175 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.633936 [Database] client 176 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.641917 [Database] client 177 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.649879 [Database] client 178 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.657947 [Database] client 179 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.665905 [Database] client 180 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.673874 [Database] client 181 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.681956 [Database] client 182 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.689868 [Database] client 183 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.697864 [Database] client 184 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.706004 [Database] client 185 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.712856 [Database] client 186 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.719942 [Database] client 187 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.731051 [Database] client 188 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.746020 [Database] client 189 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.759886 [Database] client 190 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.775918 [Database] client 191 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.790000 [Database] client 192 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.806042 [Database] client 193 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.820982 [Database] client 194 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.835998 [Database] client 195 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.849908 [Database] client 196 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.864077 [Database] client 197 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.879087 [Database] client 198 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.894955 [Database] client 199 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.910952 [Database] client 200 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.926918 [Database] client 201 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.948087 [Database] client 202 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.963933 [Database] client 203 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.980013 [Database] client 204 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:26.996042 [Database] client 205 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:27.012096 [Database] client 206 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:27.028037 [Database] client 207 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:27.044112 [Database] client 208 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:27.060036 [Database] client 209 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:27.076056 [Database] client 210 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:27.091969 [Database] client 211 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:27.107902 [Database] client 212 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:27.123943 [Database] client 213 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:27.139986 [Database] client 214 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:27.156051 [Database] client 215 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:27.172133 [Database] client 216 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:27.187992 [Database] client 217 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:27.203976 [Database] client 218 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:27.219014 [Database] client 219 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:27.233984 [Database] client 220 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:27.250036 [Database] client 221 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:27.265978 [Database] client 222 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:27.281985 [Database] client 223 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:27.297972 [Database] client 224 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:27.314074 [Database] client 225 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:27.330053 [Database] client 226 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:27.353031 [Database] client 227 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:27.369012 [Database] client 228 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:27.383020 [Database] client 229 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:27.398978 [Database] client 230 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:27.413054 [Database] client 231 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:27.429039 [Database] client 232 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:27.443971 [Database] client 233 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:27.459967 [Database] client 234 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:27.475967 [Database] client 235 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:27.491952 [Database] client 236 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:27.507896 [Database] client 237 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:27.525944 [Database] client 238 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:27.544010 [Database] client 239 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:27.563060 [Database] client 240 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:27.577096 [Database] client 241 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:27.592967 [Database] client 242 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:27.607015 [Database] client 243 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:27.622046 [Database] client 244 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:27.636995 [Database] client 245 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:27.652033 [Database] client 246 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:27.667001 [Database] client 247 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:27.681987 [Database] client 248 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:27.697027 [Database] client 249 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:27.711948 [Database] client 250 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:27.727138 [Database] client 251 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:27.742031 [Database] client 252 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:27.756975 [Database] client 253 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:27.772030 [Database] client 254 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:27.786957 [Database] client 255 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:27.804109 [Database] client 256 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:27.824114 [Database] client 257 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:27.838959 [Database] client 258 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:27.854036 [Database] client 259 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:27.868986 [Database] client 260 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:27.884025 [Database] client 261 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:27.899026 [Database] client 262 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:27.913980 [Database] client 263 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:27.929030 [Database] client 264 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:27.943966 [Database] client 265 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:27.959000 [Database] client 266 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:27.974008 [Database] client 267 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:27.989038 [Database] client 268 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:28.004015 [Database] client 269 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:28.018959 [Database] client 270 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:28.034014 [Database] client 271 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:28.048976 [Database] client 272 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:28.063965 [Database] client 273 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:28.079023 [Database] client 274 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:28.094035 [Database] client 275 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:28.108923 [Database] client 276 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:28.123967 [Database] client 277 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:28.138988 [Database] client 278 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:28.153980 [Database] client 279 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:28.169031 [Database] client 280 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:28.183943 [Database] client 281 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:28.198885 [Database] client 282 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:28.215936 [Database] client 283 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:28.226966 [Database] client 284 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:28.241927 [Database] client 285 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:28.258130 [Database] client 286 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:28.276048 [Database] client 287 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:28.290880 [Database] client 288 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:28.305997 [Database] client 289 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:28.324008 [Database] client 290 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:28.339921 [Database] client 291 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:28.355075 [Database] client 292 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:28.372944 [Database] client 293 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:28.387068 [Database] client 294 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:28.401890 [Database] client 295 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:28.420988 [Database] client 296 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:28.439989 [Database] client 297 initialized with balance 10 (bolt)
[Node 1] 2025/12/09 02:23:28.458883 [Database] client 298 initialized with balance 10 (bolt)
