[Node 4] 2025/12/09 18:27:33.105386 Node 4: initializing at localhost:8004 with 9 peers
[Node 4] 2025/12/09 18:27:33.624523 [Database] client 3026 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:33.638401 [Database] client 3027 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:33.655374 [Database] client 3028 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:33.671371 [Database] client 3029 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:33.687447 [Database] client 3030 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:33.708325 [Database] client 3031 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:33.727328 [Database] client 3032 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:33.745312 [Database] client 3033 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:33.763405 [Database] client 3034 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:33.782462 [Database] client 3035 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:33.798431 [Database] client 3036 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:33.814419 [Database] client 3037 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:33.833401 [Database] client 3038 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:33.860357 [Database] client 3039 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:33.880402 [Database] client 3040 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:33.897450 [Database] client 3041 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:33.919412 [Database] client 3042 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:33.937376 [Database] client 3043 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:33.954360 [Database] client 3044 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:33.979426 [Database] client 3045 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:33.997427 [Database] client 3046 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:34.017354 [Database] client 3047 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:34.039331 [Database] client 3048 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:34.063399 [Database] client 3049 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:34.081485 [Database] client 3050 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:34.098525 [Database] client 3051 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:34.116404 [Database] client 3052 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:34.134414 [Database] client 3053 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:34.153390 [Database] client 3054 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:34.172369 [Database] client 3055 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:34.188365 [Database] client 3056 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:34.209386 [Database] client 3057 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:34.223441 [Database] client 3058 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:34.242419 [Database] client 3059 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:34.260386 [Database] client 3060 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:34.279368 [Database] client 3061 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:34.297386 [Database] client 3062 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:34.315424 [Database] client 3063 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:34.333380 [Database] client 3064 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:34.347380 [Database] client 3065 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:34.361366 [Database] client 3066 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:34.380338 [Database] client 3067 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:34.404395 [Database] client 3068 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:34.423373 [Database] client 3069 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:34.441370 [Database] client 3070 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:34.457408 [Database] client 3071 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:34.475472 [Database] client 3072 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:34.496308 [Database] client 3073 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:34.510430 [Database] client 3074 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:34.530384 [Database] client 3075 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:34.545527 [Database] client 3076 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:34.564401 [Database] client 3077 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:34.584379 [Database] client 3078 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:34.603430 [Database] client 3079 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:34.621455 [Database] client 3080 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:34.640386 [Database] client 3081 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:34.659454 [Database] client 3082 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:34.680467 [Database] client 3083 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:34.698377 [Database] client 3084 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:34.715292 [Database] client 3085 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:34.735443 [Database] client 3086 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:34.752468 [Database] client 3087 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:34.767296 [Database] client 3088 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:34.787410 [Database] client 3089 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:34.807482 [Database] client 3090 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:34.828407 [Database] client 3091 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:34.848462 [Database] client 3092 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:34.868499 [Database] client 3093 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:34.886422 [Database] client 3094 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:34.905397 [Database] client 3095 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:34.932381 [Database] client 3096 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:34.951382 [Database] client 3097 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:34.970508 [Database] client 3098 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:34.990527 [Database] client 3099 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:35.014427 [Database] client 3100 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:35.039476 [Database] client 3101 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:35.064563 [Database] client 3102 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:35.088550 [Database] client 3103 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:35.107616 [Database] client 3104 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:35.135446 [Database] client 3105 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:35.152515 [Database] client 3106 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:35.174457 [Database] client 3107 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:35.193500 [Database] client 3108 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:35.216740 [Database] client 3109 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:35.246441 [Database] client 3110 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:35.267498 [Database] client 3111 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:35.286578 [Database] client 3112 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:35.314470 [Database] client 3113 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:35.342526 [Database] client 3114 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:35.361493 [Database] client 3115 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:35.380496 [Database] client 3116 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:35.397408 [Database] client 3117 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:35.423608 [Database] client 3118 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:35.453433 [Database] client 3119 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:35.476585 [Database] client 3120 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:35.510443 [Database] client 3121 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:35.533501 [Database] client 3122 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:35.555498 [Database] client 3123 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:35.579465 [Database] client 3124 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:35.603436 [Database] client 3125 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:35.623432 [Database] client 3126 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:35.642456 [Database] client 3127 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:35.662319 [Database] client 3128 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:35.682380 [Database] client 3129 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:35.701323 [Database] client 3130 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:35.715311 [Database] client 3131 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:35.734318 [Database] client 3132 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:35.757328 [Database] client 3133 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:35.777413 [Database] client 3134 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:35.795478 [Database] client 3135 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:35.814384 [Database] client 3136 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:35.834471 [Database] client 3137 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:35.851462 [Database] client 3138 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:35.878450 [Database] client 3139 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:35.907438 [Database] client 3140 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:35.928435 [Database] client 3141 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:35.950474 [Database] client 3142 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:35.969489 [Database] client 3143 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:35.990401 [Database] client 3144 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:36.009440 [Database] client 3145 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:36.033371 [Database] client 3146 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:36.056341 [Database] client 3147 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:36.076429 [Database] client 3148 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:36.095503 [Database] client 3149 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:36.113515 [Database] client 3150 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:36.131377 [Database] client 3151 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:36.149486 [Database] client 3152 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:36.167558 [Database] client 3153 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:36.187474 [Database] client 3154 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:36.205503 [Database] client 3155 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:36.224455 [Database] client 3156 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:36.241431 [Database] client 3157 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:36.258403 [Database] client 3158 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:36.277395 [Database] client 3159 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:36.293414 [Database] client 3160 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:36.308377 [Database] client 3161 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:36.326433 [Database] client 3162 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:36.345345 [Database] client 3163 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:36.364328 [Database] client 3164 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:36.382325 [Database] client 3165 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:36.400480 [Database] client 3166 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:36.419485 [Database] client 3167 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:36.438476 [Database] client 3168 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:36.456405 [Database] client 3169 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:36.473437 [Database] client 3170 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:36.491345 [Database] client 3171 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:36.510366 [Database] client 3172 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:36.530416 [Database] client 3173 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:36.550463 [Database] client 3174 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:36.573412 [Database] client 3175 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:36.592416 [Database] client 3176 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:36.610452 [Database] client 3177 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:36.632464 [Database] client 3178 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:36.651376 [Database] client 3179 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:36.669360 [Database] client 3180 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:36.686406 [Database] client 3181 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:36.704399 [Database] client 3182 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:36.725336 [Database] client 3183 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:36.744424 [Database] client 3184 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:36.761506 [Database] client 3185 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:36.781331 [Database] client 3186 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:36.799453 [Database] client 3187 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:36.827419 [Database] client 3188 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:36.844443 [Database] client 3189 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:36.862458 [Database] client 3190 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:36.880433 [Database] client 3191 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:36.901542 [Database] client 3192 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:36.920374 [Database] client 3193 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:36.945536 [Database] client 3194 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:36.967507 [Database] client 3195 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:36.991431 [Database] client 3196 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:37.013446 [Database] client 3197 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:37.035427 [Database] client 3198 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:37.053424 [Database] client 3199 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:37.072359 [Database] client 3200 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:37.089357 [Database] client 3201 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:37.110418 [Database] client 3202 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:37.129394 [Database] client 3203 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:37.148372 [Database] client 3204 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:37.165486 [Database] client 3205 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:37.181387 [Database] client 3206 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:37.203410 [Database] client 3207 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:37.220452 [Database] client 3208 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:37.236413 [Database] client 3209 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:37.254445 [Database] client 3210 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:37.272357 [Database] client 3211 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:37.289407 [Database] client 3212 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:37.306465 [Database] client 3213 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:37.327416 [Database] client 3214 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:37.343466 [Database] client 3215 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:37.361445 [Database] client 3216 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:37.386381 [Database] client 3217 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:37.406383 [Database] client 3218 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:37.424363 [Database] client 3219 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:37.442361 [Database] client 3220 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:37.458389 [Database] client 3221 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:37.474414 [Database] client 3222 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:37.491426 [Database] client 3223 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:37.510415 [Database] client 3224 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:37.533459 [Database] client 3225 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:37.550454 [Database] client 3226 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:37.570364 [Database] client 3227 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:37.588446 [Database] client 3228 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:37.606444 [Database] client 3229 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:37.625429 [Database] client 3230 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:37.642415 [Database] client 3231 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:37.659473 [Database] client 3232 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:37.673505 [Database] client 3233 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:37.691516 [Database] client 3234 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:37.715497 [Database] client 3235 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:37.733823 [Database] client 3236 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:37.758980 [Database] client 3237 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:37.785644 [Database] client 3238 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:37.808110 [Database] client 3239 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:37.837476 [Database] client 3240 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:37.862606 [Database] client 3241 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:37.894747 [Database] client 3242 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:37.926562 [Database] client 3243 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:37.951521 [Database] client 3244 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:37.972447 [Database] client 3245 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:37.994475 [Database] client 3246 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:38.016501 [Database] client 3247 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:38.055668 [Database] client 3248 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:38.095518 [Database] client 3249 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:38.117813 [Database] client 3250 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:38.150537 [Database] client 3251 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:38.172429 [Database] client 3252 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:38.193501 [Database] client 3253 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:38.214604 [Database] client 3254 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:38.245558 [Database] client 3255 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:38.286870 [Database] client 3256 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:38.321091 [Database] client 3257 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:38.351691 [Database] client 3258 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:38.368646 [Database] client 3259 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:38.386483 [Database] client 3260 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:38.403527 [Database] client 3261 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:38.421481 [Database] client 3262 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:38.435413 [Database] client 3263 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:38.457501 [Database] client 3264 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:38.471396 [Database] client 3265 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:38.488485 [Database] client 3266 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:38.508621 [Database] client 3267 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:38.529505 [Database] client 3268 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:38.546389 [Database] client 3269 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:38.559383 [Database] client 3270 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:38.578400 [Database] client 3271 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:38.597412 [Database] client 3272 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:38.621408 [Database] client 3273 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:38.639369 [Database] client 3274 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:38.658409 [Database] client 3275 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:38.681415 [Database] client 3276 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:38.705367 [Database] client 3277 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:38.728482 [Database] client 3278 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:38.748493 [Database] client 3279 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:38.767353 [Database] client 3280 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:38.790547 [Database] client 3281 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:38.812447 [Database] client 3282 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:38.836407 [Database] client 3283 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:38.860404 [Database] client 3284 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:38.887467 [Database] client 3285 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:38.907481 [Database] client 3286 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:38.929396 [Database] client 3287 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:38.960411 [Database] client 3288 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:38.987428 [Database] client 3289 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:39.007477 [Database] client 3290 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:39.025450 [Database] client 3291 initialized with balance 10 (bolt)
[Node 4] 2025/12/09 18:27:39.055513 [Database] client 3292 initialized with balance 10 (bolt)
