[Node 2] 2025/12/09 06:42:24.361997 Node 2: initializing at localhost:8002 with 9 peers
[Node 2] 2025/12/09 06:42:25.959081 [Database] client 99 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:25.973752 [Database] client 100 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:25.988939 [Database] client 101 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:26.006934 [Database] client 102 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:26.022988 [Database] client 103 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:26.038982 [Database] client 104 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:26.054930 [Database] client 105 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:26.073144 [Database] client 106 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:26.094988 [Database] client 107 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:26.116136 [Database] client 108 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:26.135992 [Database] client 109 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:26.152054 [Database] client 110 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:26.176034 [Database] client 111 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:26.194077 [Database] client 112 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:26.211077 [Database] client 113 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:26.224933 [Database] client 114 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:26.240978 [Database] client 115 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:26.254087 [Database] client 116 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:26.268920 [Database] client 117 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:26.283046 [Database] client 118 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:26.299095 [Database] client 119 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:26.319021 [Database] client 120 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:26.336878 [Database] client 121 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:26.353042 [Database] client 122 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:26.368033 [Database] client 123 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:26.383919 [Database] client 124 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:26.399902 [Database] client 125 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:26.416919 [Database] client 126 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:26.432929 [Database] client 127 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:26.451978 [Database] client 128 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:26.470070 [Database] client 129 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:26.484926 [Database] client 130 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:26.510139 [Database] client 131 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:26.530024 [Database] client 132 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:26.548882 [Database] client 133 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:26.567890 [Database] client 134 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:26.587900 [Database] client 135 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:26.607976 [Database] client 136 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:26.627039 [Database] client 137 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:26.646885 [Database] client 138 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:26.667982 [Database] client 139 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:26.686888 [Database] client 140 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:26.705874 [Database] client 141 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:26.729042 [Database] client 142 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:26.748932 [Database] client 143 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:26.766947 [Database] client 144 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:26.786031 [Database] client 145 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:26.804036 [Database] client 146 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:26.823994 [Database] client 147 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:26.840022 [Database] client 148 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:26.860988 [Database] client 149 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:26.876206 [Database] client 150 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:26.889965 [Database] client 151 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:26.904921 [Database] client 152 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:26.923018 [Database] client 153 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:26.941983 [Database] client 154 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:26.959020 [Database] client 155 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:26.977042 [Database] client 156 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:26.994926 [Database] client 157 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:27.009101 [Database] client 158 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:27.027065 [Database] client 159 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:27.044024 [Database] client 160 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:27.063049 [Database] client 161 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:27.075946 [Database] client 162 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:27.092959 [Database] client 163 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:27.110997 [Database] client 164 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:27.128913 [Database] client 165 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:27.147940 [Database] client 166 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:27.162021 [Database] client 167 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:27.181014 [Database] client 168 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:27.197976 [Database] client 169 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:27.217015 [Database] client 170 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:27.235046 [Database] client 171 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:27.253049 [Database] client 172 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:27.272022 [Database] client 173 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:27.290963 [Database] client 174 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:27.309975 [Database] client 175 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:27.328902 [Database] client 176 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:27.345907 [Database] client 177 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:27.362901 [Database] client 178 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:27.381924 [Database] client 179 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:27.401002 [Database] client 180 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:27.419995 [Database] client 181 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:27.437936 [Database] client 182 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:27.459034 [Database] client 183 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:27.485042 [Database] client 184 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:27.507038 [Database] client 185 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:27.524000 [Database] client 186 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:27.544907 [Database] client 187 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:27.564030 [Database] client 188 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:27.582959 [Database] client 189 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:27.601056 [Database] client 190 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:27.620062 [Database] client 191 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:27.638044 [Database] client 192 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:27.657084 [Database] client 193 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:27.675116 [Database] client 194 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:27.693019 [Database] client 195 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:27.711045 [Database] client 196 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:27.730046 [Database] client 197 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:27.749015 [Database] client 198 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:27.767137 [Database] client 199 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:27.784035 [Database] client 200 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:27.802079 [Database] client 201 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:27.826033 [Database] client 202 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:27.843134 [Database] client 203 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:27.865617 [Database] client 204 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:27.892122 [Database] client 205 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:27.915053 [Database] client 206 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:27.935066 [Database] client 207 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:27.956055 [Database] client 208 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:27.973894 [Database] client 209 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:27.987927 [Database] client 210 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:28.007121 [Database] client 211 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:28.021010 [Database] client 212 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:28.038985 [Database] client 213 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:28.052946 [Database] client 214 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:28.071017 [Database] client 215 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:28.089056 [Database] client 216 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:28.107027 [Database] client 217 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:28.127044 [Database] client 218 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:28.147009 [Database] client 219 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:28.165112 [Database] client 220 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:28.183998 [Database] client 221 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:28.201894 [Database] client 222 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:28.221051 [Database] client 223 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:28.239195 [Database] client 224 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:28.255925 [Database] client 225 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:28.271905 [Database] client 226 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:28.294052 [Database] client 227 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:28.314030 [Database] client 228 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:28.332934 [Database] client 229 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:28.350071 [Database] client 230 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:28.370938 [Database] client 231 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:28.387949 [Database] client 232 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:28.405055 [Database] client 233 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:28.422926 [Database] client 234 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:28.442017 [Database] client 235 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:28.460006 [Database] client 236 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:28.480945 [Database] client 237 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:28.501054 [Database] client 238 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:28.522010 [Database] client 239 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:28.544995 [Database] client 240 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:28.562921 [Database] client 241 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:28.587081 [Database] client 242 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:28.606002 [Database] client 243 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:28.623993 [Database] client 244 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:28.646019 [Database] client 245 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:28.663098 [Database] client 246 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:28.681153 [Database] client 247 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:28.698064 [Database] client 248 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:28.717969 [Database] client 249 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:28.735939 [Database] client 250 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:28.757090 [Database] client 251 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:28.775949 [Database] client 252 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:28.794015 [Database] client 253 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:28.808052 [Database] client 254 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:28.827003 [Database] client 255 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:28.845986 [Database] client 256 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:28.865020 [Database] client 257 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:28.888067 [Database] client 258 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:28.907018 [Database] client 259 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:28.926059 [Database] client 260 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:28.944482 [Database] client 261 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:28.964016 [Database] client 262 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:28.984068 [Database] client 263 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:29.014295 [Database] client 264 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:29.046072 [Database] client 265 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:29.061999 [Database] client 266 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:29.084970 [Database] client 267 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:29.100951 [Database] client 268 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:29.120916 [Database] client 269 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:29.142961 [Database] client 270 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:29.167962 [Database] client 271 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:29.189886 [Database] client 272 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:29.211940 [Database] client 273 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:29.231950 [Database] client 274 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:29.253952 [Database] client 275 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:29.272013 [Database] client 276 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:29.288968 [Database] client 277 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:29.312010 [Database] client 278 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:29.328906 [Database] client 279 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:29.345970 [Database] client 280 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:29.360921 [Database] client 281 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:29.380036 [Database] client 282 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:29.397999 [Database] client 283 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:29.419964 [Database] client 284 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:29.443599 [Database] client 285 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:29.461086 [Database] client 286 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:29.479269 [Database] client 287 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:29.501058 [Database] client 288 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:29.522103 [Database] client 289 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:29.539948 [Database] client 290 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:29.561022 [Database] client 291 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:29.583083 [Database] client 292 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:29.605084 [Database] client 293 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:29.625084 [Database] client 294 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:29.647076 [Database] client 295 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:29.669045 [Database] client 296 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:29.687964 [Database] client 297 initialized with balance 10 (bolt)
[Node 2] 2025/12/09 06:42:29.706031 [Database] client 298 initialized with balance 10 (bolt)
